path,module,priority,size_kb,emoji,sections,learningObjectives,exercises,references,etymology,needs_upgrade
020-mysql/056-InvisibleIndex.md,020-mysql,P2,1.8,0,1,False,False,False,False,True
020-mysql/034-LogSystem.md,020-mysql,P2,1.8,0,1,False,False,False,False,True
020-mysql/013-PrefixIndex.md,020-mysql,P2,1.9,0,0,False,False,False,False,True
020-mysql/035-LogicalBackup.md,020-mysql,P2,1.9,0,0,False,False,False,False,True
020-mysql/047-SSLEncryption.md,020-mysql,P2,1.9,0,0,False,False,False,False,True
020-mysql/043-InnoDBCluster.md,020-mysql,P2,1.9,0,0,False,False,False,False,True
020-mysql/022-DerivedTableOptimization.md,020-mysql,P2,2.0,0,0,False,False,False,False,True
020-mysql/058-FunctionalIndex.md,020-mysql,P2,2.0,0,0,False,False,False,False,True
020-mysql/042-GroupReplication.md,020-mysql,P2,2.0,0,0,False,False,False,False,True
020-mysql/036-PhysicalBackup.md,020-mysql,P2,2.1,0,1,False,False,False,False,True
020-mysql/037-PITR.md,020-mysql,P2,2.1,0,0,False,False,False,False,True
020-mysql/038-Replication.md,020-mysql,P2,2.1,0,1,False,False,False,False,True
020-mysql/019-SlowQueryLog.md,020-mysql,P2,2.2,0,0,False,False,False,False,True
020-mysql/046-AccountPermissionManagement.md,020-mysql,P2,2.2,0,0,False,False,False,False,True
020-mysql/011-IndexConditionPushdown.md,020-mysql,P2,2.2,0,1,False,False,False,False,True
020-mysql/053-VectorType.md,020-mysql,P2,2.3,0,0,False,False,False,False,True
020-mysql/033-UndoLog.md,020-mysql,P2,2.3,0,2,False,False,False,False,True
020-mysql/030-DistributedTransaction.md,020-mysql,P2,2.3,0,0,False,False,False,False,True
020-mysql/044-PartitionedTable.md,020-mysql,P2,2.3,0,0,False,False,False,False,True
020-mysql/014-IndexHintForceIndex.md,020-mysql,P2,2.4,0,1,False,False,False,False,True
020-mysql/045-ShardingMiddleware.md,020-mysql,P2,2.4,0,0,False,False,False,False,True
020-mysql/054-JSONSchemaValidationAggregate.md,020-mysql,P2,2.5,0,0,False,False,False,False,True
020-mysql/023-GroupByOrderByOptimization.md,020-mysql,P2,2.5,0,0,False,False,False,False,True
020-mysql/032-RedoLog.md,020-mysql,P2,2.6,0,1,False,False,False,False,True
020-mysql/025-TransactionIsolationImplementation.md,020-mysql,P2,2.6,0,1,False,False,False,False,True
020-mysql/021-SubqueryOptimization.md,020-mysql,P2,2.6,0,0,False,False,False,False,True
020-mysql/015-IndexStatsHistogram.md,020-mysql,P2,2.7,0,0,False,False,False,False,True
020-mysql/007-MemoryStorageEngine.md,020-mysql,P2,2.7,0,1,False,False,False,False,True
020-mysql/017-IndexFailureScene.md,020-mysql,P2,2.8,0,0,False,False,False,False,True
020-mysql/020-OptimizerTrace.md,020-mysql,P2,2.8,0,0,False,False,False,False,True
020-mysql/031-Binlog.md,020-mysql,P2,2.9,0,0,False,False,False,False,True
020-mysql/012-FullTextIndex.md,020-mysql,P2,2.9,0,1,False,False,False,False,True
020-mysql/026-MVCCPrinciple.md,020-mysql,P2,2.9,0,1,False,False,False,False,True
020-mysql/024-JOINAlgorithm.md,020-mysql,P2,3.0,0,1,False,False,False,False,True
020-mysql/051-MySQLIndexExecutionPlan.md,020-mysql,P2,3.2,0,0,False,False,False,False,True
020-mysql/029-DeadlockDetectionHandling.md,020-mysql,P2,3.2,0,0,False,False,False,False,True
020-mysql/010-CompositeIndexLeftmostPrefixPrinciple.md,020-mysql,P2,3.7,0,0,False,False,False,False,True
020-mysql/028-LockClassification.md,020-mysql,P2,3.8,0,1,False,False,False,False,True
020-mysql/003-MySQLDataTypeConstraint.md,020-mysql,P2,4.2,0,0,False,False,False,False,True
020-mysql/018-EXPLAINDetailed.md,020-mysql,P2,4.3,0,0,False,False,False,False,True
020-mysql/008-NDBCluster.md,020-mysql,P2,4.4,0,0,False,False,False,False,True
020-mysql/005-MyISAMStorageEngine.md,020-mysql,P2,4.6,0,1,False,False,False,False,True
020-mysql/009-ClusteredIndexSecondaryIndex.md,020-mysql,P2,5.3,0,0,False,False,False,False,True
020-mysql/065-GapLockNextKeyLockSolutionPhantomRead.md,020-mysql,P2,6.2,0,1,False,False,False,False,True
020-mysql/066-ReplicationDelayCauseSolution.md,020-mysql,P2,6.2,0,0,False,False,False,False,True
020-mysql/060-MVCCSnapshotCurrentRead.md,020-mysql,P2,7.4,0,2,False,False,False,False,True
020-mysql/068-JSONTypeJSONTable.md,020-mysql,P2,7.6,0,1,False,False,False,False,True
020-mysql/064-TwoPhaseCommit.md,020-mysql,P2,7.9,0,2,False,False,False,False,True
020-mysql/063-RedoUndoBinlogWriteTiming.md,020-mysql,P2,8.0,0,2,False,False,False,False,True
020-mysql/067-ShardingStrategy.md,020-mysql,P2,8.5,0,2,False,False,False,False,True
020-mysql/073-SQLInjectionBasicsDetection.md,020-mysql,P2,10.0,0,4,False,False,False,False,True
020-mysql/062-TriggerEvent.md,020-mysql,P2,10.4,0,2,False,False,False,False,True
020-mysql/077-MySQLTheoryKnowledge.md,020-mysql,P2,10.8,0,2,False,False,False,False,True
020-mysql/059-StoredProcedureAndFunction.md,020-mysql,P2,10.9,0,1,False,False,False,False,True
020-mysql/002-MySQLEnvSetup.md,020-mysql,P2,11.1,0,1,False,False,False,False,True
020-mysql/027-MultiTableJoinDetailed.md,020-mysql,P2,12.2,0,2,False,False,False,False,True
020-mysql/061-IndexPrinciplePerformanceOptimization.md,020-mysql,P2,12.8,0,2,False,False,False,False,True
020-mysql/074-SQLInjectionAttackTypePractice.md,020-mysql,P2,13.0,0,3,False,False,False,False,True
020-mysql/069-TransactionLockMechanism.md,020-mysql,P2,13.3,0,3,False,False,False,False,True
020-mysql/072-MySQLControlApplication.md,020-mysql,P2,14.1,0,1,False,False,False,False,True
020-mysql/006-SQLDataOperationQuery.md,020-mysql,P2,14.2,0,3,False,False,False,False,True
020-mysql/004-SQLDataDefinitionAdvanced.md,020-mysql,P2,14.4,0,1,False,False,False,False,True
020-mysql/071-MySQLQuickLookup.md,020-mysql,P2,15.4,0,2,False,False,False,False,True
020-mysql/016-SQLFunctionAndAdvancedQuery.md,020-mysql,P2,16.6,0,1,False,False,False,False,True
020-mysql/076-MySQLProjectExampleDatabaseDesign.md,020-mysql,P2,16.8,0,1,False,False,False,False,True
020-mysql/001-MySQLOverviewDatabaseDesign.md,020-mysql,P2,17.0,0,4,False,False,False,False,True
020-mysql/052-MySQL9NewFeaturesParallelQuery.md,020-mysql,P2,17.4,0,2,False,False,False,False,True
020-mysql/055-ReplicationHA.md,020-mysql,P2,18.8,0,1,False,False,False,False,True
020-mysql/070-MySQLConfigOps.md,020-mysql,P2,19.5,0,2,False,False,False,False,True
020-mysql/049-InnoDBSystemArchitecture.md,020-mysql,P2,19.6,0,2,False,False,False,False,True
020-mysql/057-PerformanceTuningSecurity.md,020-mysql,P2,23.5,0,4,False,False,False,False,True
020-mysql/075-SQLInjectionDefenseStrategy.md,020-mysql,P2,23.9,0,2,False,False,False,False,True
020-mysql/039-AdvancedQueryMultiTableOperation.md,020-mysql,P2,27.5,0,1,False,False,False,False,True
021-postgresql/016-PartitionPruningPartitionJoin.md,021-postgresql,P2,1.4,0,0,False,False,False,False,True
021-postgresql/032-SSLEncryptionConnection.md,021-postgresql,P2,1.4,0,0,False,False,False,False,True
021-postgresql/018-MERGEStatementEnhancement.md,021-postgresql,P2,1.5,0,0,False,False,False,False,True
021-postgresql/030-IncrementalBackup.md,021-postgresql,P2,1.6,0,0,False,False,False,False,True
021-postgresql/036-AuditLog.md,021-postgresql,P2,1.6,0,0,False,False,False,False,True
021-postgresql/035-DataEncryptionStorage.md,021-postgresql,P2,1.6,0,0,False,False,False,False,True
021-postgresql/029-LogicalDecodingOutputPlugin.md,021-postgresql,P2,1.7,0,0,False,False,False,False,True
021-postgresql/031-SubscribePublish.md,021-postgresql,P2,1.7,0,0,False,False,False,False,True
021-postgresql/024-ExtensionModule.md,021-postgresql,P2,1.7,0,0,False,False,False,False,True
021-postgresql/038-GeneratedColumn.md,021-postgresql,P2,1.8,0,0,False,False,False,False,True
021-postgresql/033-RoleBasedPermissionManagement.md,021-postgresql,P2,1.8,0,0,False,False,False,False,True
021-postgresql/012-CoveringIndexPartialIndex.md,021-postgresql,P2,1.8,0,0,False,False,False,False,True
021-postgresql/019-JSONTABLE.md,021-postgresql,P2,1.8,0,0,False,False,False,False,True
021-postgresql/037-SequenceAutoIncrement.md,021-postgresql,P2,1.8,0,0,False,False,False,False,True
021-postgresql/010-TransactionIDWraparoundPrevention.md,021-postgresql,P2,1.8,0,1,False,False,False,False,True
021-postgresql/034-RowLevelSecurity.md,021-postgresql,P2,1.9,0,0,False,False,False,False,True
021-postgresql/025-FDWFDW.md,021-postgresql,P2,2.0,0,0,False,False,False,False,True
021-postgresql/039-UpdatableView.md,021-postgresql,P2,2.0,0,0,False,False,False,False,True
021-postgresql/021-GeoSpatialObject.md,021-postgresql,P2,2.0,0,0,False,False,False,False,True
021-postgresql/026-StreamingReplication.md,021-postgresql,P2,2.1,0,0,False,False,False,False,True
021-postgresql/020-FullTextSearch.md,021-postgresql,P2,2.2,0,0,False,False,False,False,True
021-postgresql/022-StoredProcedureAndFunction.md,021-postgresql,P2,2.2,0,0,False,False,False,False,True
021-postgresql/014-QueryOptimization.md,021-postgresql,P2,2.2,0,0,False,False,False,False,True
021-postgresql/013-KNNVectorIndex.md,021-postgresql,P2,2.2,0,0,False,False,False,False,True
021-postgresql/015-PartitionedTable.md,021-postgresql,P2,2.3,0,0,False,False,False,False,True
021-postgresql/017-AdvancedSQL.md,021-postgresql,P2,2.4,0,0,False,False,False,False,True
021-postgresql/023-TriggerEventTrigger.md,021-postgresql,P2,2.5,0,0,False,False,False,False,True
021-postgresql/011-IndexType.md,021-postgresql,P2,2.8,0,1,False,False,False,False,True
021-postgresql/006-SystemArchitecture.md,021-postgresql,P2,2.9,0,1,False,False,False,False,True
021-postgresql/007-LockMechanism.md,021-postgresql,P2,4.0,0,1,False,False,False,False,True
021-postgresql/042-JSONBJSONDifference.md,021-postgresql,P2,6.6,0,0,False,False,False,False,True
021-postgresql/040-ParallelQuery.md,021-postgresql,P2,7.1,0,1,False,False,False,False,True
021-postgresql/041-LogicalPhysicalReplicationCompare.md,021-postgresql,P2,7.4,0,1,False,False,False,False,True
021-postgresql/043-ExtensionModuleDetailed.md,021-postgresql,P2,7.4,0,0,False,False,False,False,True
021-postgresql/001-OverviewInstallConfig.md,021-postgresql,P2,9.4,0,1,False,False,False,False,True
021-postgresql/028-PhysicalReplicationSlot.md,021-postgresql,P2,9.6,0,3,False,False,False,False,True
021-postgresql/005-ReplicationHA.md,021-postgresql,P2,10.2,0,1,False,False,False,False,True
021-postgresql/027-CascadingReplication.md,021-postgresql,P2,10.3,0,2,False,False,False,False,True
021-postgresql/008-DeadlockDetectionHandling.md,021-postgresql,P2,11.0,0,4,False,False,False,False,True
021-postgresql/004-AdvancedSQLExtension.md,021-postgresql,P2,12.1,0,1,False,False,False,False,True
021-postgresql/003-IndexQueryOptimization.md,021-postgresql,P2,13.9,0,0,False,False,False,False,True
021-postgresql/002-TransactionConcurrencyControl.md,021-postgresql,P2,138.6,0,10,False,False,False,False,True
021-postgresql/009-VACUUMMechanism.md,021-postgresql,P2,169.0,0,10,False,False,False,False,True
022-redis/006-NumberStats.md,022-redis,P2,1.6,0,0,False,False,False,False,True
022-redis/005-BitGraph.md,022-redis,P2,1.8,0,0,False,False,False,False,True
022-redis/009-VectorSet.md,022-redis,P2,1.9,0,0,False,False,False,False,True
022-redis/007-GeoSpatial.md,022-redis,P2,1.9,0,1,False,False,False,False,True
022-redis/017-ReplicationBuffer.md,022-redis,P2,5.5,0,1,False,False,False,False,True
022-redis/019-RedisClusterHashSlot.md,022-redis,P2,5.6,0,1,False,False,False,False,True
022-redis/018-SentinelElection.md,022-redis,P2,5.7,0,1,False,False,False,False,True
022-redis/023-MemoryEvictionPolicy.md,022-redis,P2,5.7,0,2,False,False,False,False,True
022-redis/020-PipeTransactionAtomic.md,022-redis,P2,5.8,0,2,False,False,False,False,True
022-redis/015-StringSDSStructure.md,022-redis,P2,6.1,0,0,False,False,False,False,True
022-redis/021-LuaScriptAtomicExecution.md,022-redis,P2,6.1,0,2,False,False,False,False,True
022-redis/016-SkipListAndSortedSet.md,022-redis,P2,6.4,0,1,False,False,False,False,True
022-redis/013-DisklessReplication.md,022-redis,P2,7.4,0,2,False,False,False,False,True
022-redis/012-MixedPersistence.md,022-redis,P2,7.7,0,2,False,False,False,False,True
022-redis/022-CachePenetrationBreakdownAvalanche.md,022-redis,P2,8.2,0,1,False,False,False,False,True
022-redis/011-AOFLogPersistence.md,022-redis,P2,8.5,0,2,False,False,False,False,True
022-redis/010-RDBSnapshotPersistence.md,022-redis,P2,8.6,0,3,False,False,False,False,True
022-redis/014-ModuleSystem.md,022-redis,P2,9.6,0,2,False,False,False,False,True
022-redis/003-ClusterHA.md,022-redis,P2,10.4,0,0,False,False,False,False,True
022-redis/002-PersistenceModule.md,022-redis,P2,10.4,0,2,False,False,False,False,True
022-redis/001-OverviewCoreDataStructure.md,022-redis,P2,12.4,0,1,False,False,False,False,True
022-redis/004-CacheStrategyAdvancedFeature.md,022-redis,P2,12.6,0,1,False,False,False,False,True
022-redis/008-Stream.md,022-redis,P2,205.8,0,7,False,False,False,False,True
023-algorithm/005-LinkedList.md,023-algorithm,P2,18.8,0,2,False,False,False,False,True
023-algorithm/010-GreedyAlgorithm.md,023-algorithm,P2,62.2,0,10,True,False,True,True,False
023-algorithm/022-LevelDBREADMEMemTableImplementation.md,023-algorithm,P2,70.6,0,11,True,False,True,True,False
023-algorithm/019-RedisClusterHashSlotAndConsistentHashingDesignNotes.md,023-algorithm,P2,73.7,0,11,True,False,True,True,False
023-algorithm/021-PostgreSQLStatisticsCollector.md,023-algorithm,P2,75.0,0,12,True,False,True,True,False
023-algorithm/026-MIT6006IntroductionToAlgorithmsAllPairsShortestPaths.md,023-algorithm,P2,81.4,0,12,True,False,True,True,False
023-algorithm/009-GaussAndTheHistoryOfTheFastFourierTransform.md,023-algorithm,P2,83.1,0,12,True,False,True,True,False
023-algorithm/003-ConcurrencyInGoToolsAndTechniquesForDevelopers.md,023-algorithm,P2,84.8,0,10,True,False,True,True,False
023-algorithm/025-LeetCodeBitmaskDPProblemsCollection.md,023-algorithm,P2,85.3,0,12,True,False,True,True,False
023-algorithm/007-TheUbiquitousBTree.md,023-algorithm,P2,86.7,0,11,True,False,True,True,False
023-algorithm/014-NumPyArraysABeginnerGuideCSRCSCSparseMatrixFormats.md,023-algorithm,P2,90.9,0,11,True,False,True,True,False
023-algorithm/006-HashTable.md,023-algorithm,P2,91.1,0,11,True,False,True,True,False
023-algorithm/027-BoostGraphLibrary1860KruskalMinimumSpanningTree.md,023-algorithm,P2,93.1,0,12,True,False,True,True,False
023-algorithm/016-HeapAndPriorityQueue.md,023-algorithm,P2,93.4,0,12,True,False,True,True,False
023-algorithm/011-NQueensBenchmarkBitManipulationApproach.md,023-algorithm,P2,94.6,0,12,True,False,True,True,False
023-algorithm/004-SearchAlgorithm.md,023-algorithm,P2,96.5,0,10,True,False,True,True,False
023-algorithm/015-PostgreSQLBTreeIndexImplementation.md,023-algorithm,P2,98.3,0,12,True,False,True,True,False
023-algorithm/024-LinuxKernelLibStringCStringMatchingRoutines.md,023-algorithm,P2,98.7,0,12,True,False,True,True,False
023-algorithm/001-MIT6006IntroductionToAlgorithms.md,023-algorithm,P2,106.2,0,12,True,False,True,True,False
023-algorithm/017-CPythonBisectPyArrayBisectionAlgorithmImplementation.md,023-algorithm,P2,108.1,0,10,True,False,True,True,False
023-algorithm/028-MIT6006IntroductionToAlgorithmsDirectedGraphs.md,023-algorithm,P2,113.4,0,12,True,False,True,True,False
023-algorithm/029-MillenniumPrizeProblemsPVersusNP.md,023-algorithm,P2,114.3,0,12,True,False,True,True,False
023-algorithm/002-SortAlgorithm.md,023-algorithm,P2,114.6,0,10,True,False,True,True,False
023-algorithm/023-SquidCacheProxyCacheDigests.md,023-algorithm,P2,116.3,0,12,True,False,True,True,False
023-algorithm/013-ArtificialIntelligenceAModernApproach.md,023-algorithm,P2,134.3,0,12,True,True,True,True,False
023-algorithm/008-GraphAlgorithmsCPAlgorithms.md,023-algorithm,P2,134.3,0,11,True,True,True,True,False
023-algorithm/018-InternationalCollegiateProgrammingContestICPC.md,023-algorithm,P2,142.2,0,11,True,False,True,True,False
023-algorithm/020-AtCoderLibrarySegmentTree.md,023-algorithm,P2,148.0,0,11,True,True,True,True,False
023-algorithm/012-RipgrepRecursivelySearchDirectoriesForARegexPattern.md,023-algorithm,P2,159.6,0,11,True,True,True,True,False
023-algorithm/030-CS261AlgorithmsNetworkFlows.md,023-algorithm,P2,162.8,0,11,True,True,True,True,False
024-cs-fundamentals/052-LexicalAnalysis.md,024-cs-fundamentals,P2,4.6,0,2,False,False,False,False,True
024-cs-fundamentals/048-WebSocketFrameFormat.md,024-cs-fundamentals,P2,4.6,0,2,False,False,False,False,True
024-cs-fundamentals/042-HTTPCacheStrategy.md,024-cs-fundamentals,P2,4.9,0,2,False,False,False,False,True
024-cs-fundamentals/057-TargetCodeGeneration.md,024-cs-fundamentals,P2,4.9,0,2,False,False,False,False,True
024-cs-fundamentals/051-BGPRoute.md,024-cs-fundamentals,P2,5.0,0,2,False,False,False,False,True
024-cs-fundamentals/038-FileSystemInode.md,024-cs-fundamentals,P2,5.0,0,2,False,False,False,False,True
024-cs-fundamentals/053-GrammarAnalysis.md,024-cs-fundamentals,P2,5.2,0,2,False,False,False,False,True
024-cs-fundamentals/047-CDNPrinciple.md,024-cs-fundamentals,P2,5.2,0,2,False,False,False,False,True
024-cs-fundamentals/046-DNSFlow.md,024-cs-fundamentals,P2,5.4,0,2,False,False,False,False,True
024-cs-fundamentals/037-PageReplacementAlgorithm.md,024-cs-fundamentals,P2,5.4,0,2,False,False,False,False,True
024-cs-fundamentals/044-TCPControl.md,024-cs-fundamentals,P2,5.4,0,2,False,False,False,False,True
024-cs-fundamentals/049-QUIC.md,024-cs-fundamentals,P2,5.4,0,2,False,False,False,False,True
024-cs-fundamentals/033-PCBThreadTCB.md,024-cs-fundamentals,P2,5.5,0,2,False,False,False,False,True
024-cs-fundamentals/040-ZeroCopy.md,024-cs-fundamentals,P2,5.6,0,2,False,False,False,False,True
024-cs-fundamentals/045-TCP.md,024-cs-fundamentals,P2,5.7,0,2,False,False,False,False,True
024-cs-fundamentals/041-IPC.md,024-cs-fundamentals,P2,5.8,0,2,False,False,False,False,True
024-cs-fundamentals/016-InformationSecurityBasics.md,024-cs-fundamentals,P2,5.8,0,1,False,False,False,False,True
024-cs-fundamentals/035-UserModeKernelModeSwitch.md,024-cs-fundamentals,P2,5.9,0,2,False,False,False,False,True
024-cs-fundamentals/050-ARPARP.md,024-cs-fundamentals,P2,5.9,0,2,False,False,False,False,True
024-cs-fundamentals/054-SemanticAnalysis.md,024-cs-fundamentals,P2,5.9,0,2,False,False,False,False,True
024-cs-fundamentals/055-IntermediateCode.md,024-cs-fundamentals,P2,5.9,0,2,False,False,False,False,True
024-cs-fundamentals/026-ComputerShape.md,024-cs-fundamentals,P2,6.0,0,0,False,False,False,False,True
024-cs-fundamentals/043-HTTPSHandshake.md,024-cs-fundamentals,P2,6.0,0,2,False,False,False,False,True
024-cs-fundamentals/024-MultimediaTechnology.md,024-cs-fundamentals,P2,6.0,0,2,False,False,False,False,True
024-cs-fundamentals/039-DiskScheduling.md,024-cs-fundamentals,P2,6.1,0,2,False,False,False,False,True
024-cs-fundamentals/022-ComputerNetworkAdvanced.md,024-cs-fundamentals,P2,6.1,0,2,False,False,False,False,True
024-cs-fundamentals/056-CodeOptimization.md,024-cs-fundamentals,P2,6.2,0,2,False,False,False,False,True
024-cs-fundamentals/028-SoftwareSystemStructure.md,024-cs-fundamentals,P2,6.2,0,0,False,False,False,False,True
024-cs-fundamentals/023-NetworkSecurity.md,024-cs-fundamentals,P2,6.3,0,1,False,False,False,False,True
024-cs-fundamentals/036-MemorySegmentationAndPaging.md,024-cs-fundamentals,P2,6.4,0,2,False,False,False,False,True
024-cs-fundamentals/029-HCI.md,024-cs-fundamentals,P2,6.5,0,0,False,False,False,False,True
024-cs-fundamentals/020-CompilePrincipleAdvanced.md,024-cs-fundamentals,P2,6.6,0,1,False,False,False,False,True
024-cs-fundamentals/008-DataRepresentationOperation.md,024-cs-fundamentals,P2,6.7,0,1,False,False,False,False,True
024-cs-fundamentals/034-InterruptAndSystemCall.md,024-cs-fundamentals,P2,6.8,0,2,False,False,False,False,True
024-cs-fundamentals/030-ProgrammingLanguageTheory.md,024-cs-fundamentals,P2,6.9,0,0,False,False,False,False,True
024-cs-fundamentals/012-ParallelCalculate.md,024-cs-fundamentals,P2,7.0,0,0,False,False,False,False,True
024-cs-fundamentals/015-FormalLanguageAndAutomata.md,024-cs-fundamentals,P2,7.1,0,1,False,False,False,False,True
024-cs-fundamentals/021-OperatingSystemAdvanced.md,024-cs-fundamentals,P2,7.2,0,1,False,False,False,False,True
024-cs-fundamentals/019-DatabaseSystemPrinciple.md,024-cs-fundamentals,P2,7.3,0,1,False,False,False,False,True
024-cs-fundamentals/011-BusAndInterface.md,024-cs-fundamentals,P2,7.5,0,1,False,False,False,False,True
024-cs-fundamentals/013-DistributedSystem.md,024-cs-fundamentals,P2,7.5,0,1,False,False,False,False,True
024-cs-fundamentals/014-AlgorithmDesignAnalysis.md,024-cs-fundamentals,P2,7.6,0,0,False,False,False,False,True
024-cs-fundamentals/005-DigitalLogic.md,024-cs-fundamentals,P2,7.6,0,2,False,False,False,False,True
024-cs-fundamentals/009-DirectivePipeline.md,024-cs-fundamentals,P2,7.7,0,2,False,False,False,False,True
024-cs-fundamentals/007-ComputerPrinciple.md,024-cs-fundamentals,P2,7.9,0,1,False,False,False,False,True
024-cs-fundamentals/025-AIFundamentals.md,024-cs-fundamentals,P2,8.1,0,1,False,False,False,False,True
024-cs-fundamentals/018-SoftwareEngineering.md,024-cs-fundamentals,P2,8.3,0,1,False,False,False,False,True
024-cs-fundamentals/010-StorageSystem.md,024-cs-fundamentals,P2,8.3,0,1,False,False,False,False,True
024-cs-fundamentals/001-ComputerOverview.md,024-cs-fundamentals,P2,17.5,0,3,False,False,False,False,True
024-cs-fundamentals/006-DiscreteMathematics.md,024-cs-fundamentals,P2,19.7,0,2,False,False,False,False,True
024-cs-fundamentals/017-CompilePrinciple.md,024-cs-fundamentals,P2,21.4,0,2,False,False,False,False,True
024-cs-fundamentals/002-ComputerArchitecture.md,024-cs-fundamentals,P2,22.9,0,3,False,False,False,False,True
024-cs-fundamentals/004-ComputerNetwork.md,024-cs-fundamentals,P2,23.3,0,2,False,False,False,False,True
024-cs-fundamentals/003-OperatingSystem.md,024-cs-fundamentals,P2,27.5,0,2,False,False,False,False,True
024-cs-fundamentals/027-DesignPattern.md,024-cs-fundamentals,P2,29.8,0,3,False,False,False,False,True
024-cs-fundamentals/031-NetworkProtocolDeep.md,024-cs-fundamentals,P2,35.0,0,2,False,False,False,False,True
024-cs-fundamentals/032-CompileAndRuntime.md,024-cs-fundamentals,P2,40.3,0,4,False,False,False,False,True
027-calculus/014-IndefiniteIntegralExamples.md,027-calculus,P2,5.0,0,0,False,False,False,False,True
027-calculus/015-DefiniteIntegralApplicationExamples.md,027-calculus,P2,5.4,0,0,False,False,False,False,True
027-calculus/012-DerivativeAndDifferentialExamples.md,027-calculus,P2,6.0,0,0,False,False,False,False,True
027-calculus/017-MultipleIntegralExamples.md,027-calculus,P2,6.0,0,0,False,False,False,False,True
027-calculus/019-InfiniteSeriesAndODEExamples.md,027-calculus,P2,6.5,0,0,False,False,False,False,True
027-calculus/011-FunctionAndLimitExamples.md,027-calculus,P2,6.5,0,1,False,False,False,False,True
027-calculus/004-IndefiniteIntegral.md,027-calculus,P2,7.0,0,0,False,False,False,False,True
027-calculus/016-MultivariateFunctionDifferentialExamples.md,027-calculus,P2,7.1,0,0,False,False,False,False,True
027-calculus/013-DifferentialMeanValueTheoremExamples.md,027-calculus,P2,7.4,0,0,False,False,False,False,True
027-calculus/018-CurveAndSurfaceIntegralExamples.md,027-calculus,P2,7.8,0,0,False,False,False,False,True
027-calculus/008-CurveAndSurfaceIntegral.md,027-calculus,P2,9.0,0,0,False,False,False,False,True
027-calculus/006-MultivariateFunctionDifferential.md,027-calculus,P2,9.2,0,0,False,False,False,False,True
027-calculus/009-FormulaQuickReference.md,027-calculus,P2,11.2,0,0,False,False,False,False,True
027-calculus/010-InfiniteSeriesAndODE.md,027-calculus,P2,13.4,0,0,False,False,False,False,True
027-calculus/001-FunctionAndLimit.md,027-calculus,P2,117.9,0,12,True,True,True,True,False
027-calculus/007-MultipleIntegral.md,027-calculus,P2,119.5,0,11,True,True,True,True,False
027-calculus/002-PhilosophiaeNaturalisPrincipiaMathematica.md,027-calculus,P2,126.9,0,12,True,True,True,True,False
027-calculus/005-DefiniteIntegralAndApplication.md,027-calculus,P2,138.8,0,12,True,True,True,True,False
027-calculus/003-AMeanValueTheorem.md,027-calculus,P2,149.1,0,11,True,True,True,True,False
028-discrete-math/005-GraphTheoryBasics.md,028-discrete-math,P2,7.0,0,0,False,False,False,False,True
028-discrete-math/004-FunctionAndNumber.md,028-discrete-math,P2,7.1,0,0,False,False,False,False,True
028-discrete-math/002-PredicateLogic.md,028-discrete-math,P2,7.1,0,1,False,False,False,False,True
028-discrete-math/006-GraphTheoryAdvanced.md,028-discrete-math,P2,7.1,0,0,False,False,False,False,True
028-discrete-math/007-AlgebraicSystem.md,028-discrete-math,P2,7.3,0,0,False,False,False,False,True
028-discrete-math/003-SetAndRelation.md,028-discrete-math,P2,7.3,0,0,False,False,False,False,True
028-discrete-math/008-Combinatorics.md,028-discrete-math,P2,8.3,0,1,False,False,False,False,True
028-discrete-math/001-PropositionalLogic.md,028-discrete-math,P2,8.4,0,1,False,False,False,False,True
029-linear-algebra/030-QuadraticFormStandardForm.md,029-linear-algebra,P2,4.6,0,1,False,False,False,False,True
029-linear-algebra/010-MatrixRank.md,029-linear-algebra,P2,4.9,0,0,False,False,False,False,True
029-linear-algebra/034-LU.md,029-linear-algebra,P2,5.0,0,0,False,False,False,False,True
029-linear-algebra/008-InverseMatrix.md,029-linear-algebra,P2,5.0,0,0,False,False,False,False,True
029-linear-algebra/013-GaussianElimination.md,029-linear-algebra,P2,5.0,0,1,False,False,False,False,True
029-linear-algebra/035-QR.md,029-linear-algebra,P2,5.1,0,0,False,False,False,False,True
029-linear-algebra/005-CramersRule.md,029-linear-algebra,P2,5.2,0,0,False,False,False,False,True
029-linear-algebra/031-QuadraticFormCanonicalForm.md,029-linear-algebra,P2,5.4,0,0,False,False,False,False,True
029-linear-algebra/028-RealSymmetricMatrixDiagonalization.md,029-linear-algebra,P2,5.4,0,0,False,False,False,False,True
029-linear-algebra/025-EigenvalueAndEigenvectorCalculation.md,029-linear-algebra,P2,5.5,0,0,False,False,False,False,True
029-linear-algebra/014-SolutionExistenceDetermination.md,029-linear-algebra,P2,5.5,0,0,False,False,False,False,True
029-linear-algebra/036-SVD.md,029-linear-algebra,P2,5.5,0,0,False,False,False,False,True
029-linear-algebra/027-MatrixDiagonalization.md,029-linear-algebra,P2,5.7,0,0,False,False,False,False,True
029-linear-algebra/033-QuadraticFormExamples.md,029-linear-algebra,P2,5.7,0,0,False,False,False,False,True
029-linear-algebra/015-HomogeneousLinearSystem.md,029-linear-algebra,P2,5.7,0,0,False,False,False,False,True
029-linear-algebra/026-EigenvalueProperties.md,029-linear-algebra,P2,5.8,0,1,False,False,False,False,True
